#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2026-04-25-03-15-21
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1777059918.971087	CzaHrX3XEOI2zDMQ0k	172.30.123.103	43608	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000946	146.131.121.246	1777059234.714138	1318580967.675112	1777059919.914253	1777059919.914289	0
1777059952.279197	CeiaZO19kJBa0mD01	172.30.123.103	53528	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000977	146.131.121.246	1777059234.714138	-1437846180.026583	1777059953.224717	1777059953.224749	0
1777059985.593728	ChYvjm3C1cCjoE2JBa	172.30.123.103	45367	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.001007	146.131.121.246	1777059234.714138	43191665.886753	1777059986.535344	1777059986.535352	0
1777060018.901257	COICb4do8RqtWFtDk	172.30.123.103	58761	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.001038	146.131.121.246	1777059234.714138	475136370.440902	1777060019.845784	1777060019.845794	0
1777060052.218566	CysrDN32MJJXgs0e6d	172.30.123.103	37142	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.001083	146.131.121.246	1777059234.714138	-1660945363.541682	1777060053.159573	1777060053.159585	0
1777060085.519221	C2FBEglXV4kopSsL7	172.30.123.103	51862	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.001114	146.131.121.246	1777059234.714138	-709814524.375255	1777060086.463382	1777060086.463428	0
1777060118.824796	CsRLHK1eU9Q6Tq5h4c	172.30.123.103	47623	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.001144	146.131.121.246	1777059234.714138	-659358489.144410	1777060119.790224	1777060119.790256	0
1777060152.155212	CKSuFG2AadhLSS21d3	172.30.123.103	38936	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.001175	146.131.121.246	1777059234.714138	1829308489.465716	1777060153.113573	1777060153.113620	0
1777060185.479868	C4bFPm1Asbr0w0rzk	172.30.123.103	47946	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.001221	146.131.121.246	1777059234.714138	360724163.835364	1777060186.443800	1777060186.443828	0
1777060218.805836	CJeEOz12abrDPXTwub	172.30.123.103	41648	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.001251	146.131.121.246	1777059234.714138	-1837344016.608419	1777060219.796083	1777060219.796098	0
1777060252.162918	CwLUpd2Ccd6RQC3Mw3	172.30.123.103	45010	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.001282	146.131.121.246	1777059234.714138	692264913.126879	1777060253.155929	1777060253.155970	0
1777060285.537926	Cs1gPd4HdncGbhIQY1	172.30.123.103	42883	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005493	0.000198	146.131.121.246	1777060271.538081	-2121603205.175471	1777060286.423496	1777060286.423522	0
